user_id,product_id,action,timestamp
U121,P022,add_to_cart,2024-03-23 08:14:00
U082,P138,view,2024-03-23 09:18:00
U088,P095,view,2024-03-23 09:23:00
U496,P089,click,2024-03-23 11:59:00
U042,P141,add_to_cart,2024-03-23 12:43:00
U424,P028,view,2024-03-23 14:43:00
U312,P084,add_to_cart,2024-03-23 15:30:00
U491,P115,click,2024-03-23 15:33:00
U042,P097,add_to_cart,2024-03-23 16:57:00
U269,P078,view,2024-03-23 17:00:00
U328,P010,view,2024-03-23 17:13:00
U235,P133,click,2024-03-23 17:45:00
U009,P156,click,2024-03-23 19:52:00
U127,P106,view,2024-03-23 20:55:00
U243,P029,view,2024-03-23 22:12:00
U133,P153,view,2024-03-23 22:26:00
U269,P172,view,2024-03-23 23:49:00
U089,P127,view,2024-03-24 01:39:00
U232,P024,view,2024-03-24 01:49:00
U481,P055,view,2024-03-24 02:15:00
U127,P097,click,2024-03-24 03:59:00
U481,P036,view,2024-03-24 04:02:00
U405,P084,click,2024-03-24 04:39:00
U116,P003,add_to_cart,2024-03-24 08:19:00
U121,P110,view,2024-03-24 09:00:00
U496,P145,view,2024-03-24 11:30:00
U211,P148,add_to_cart,2024-03-24 13:19:00
U266,P120,view,2024-03-24 15:33:00
U127,P158,click,2024-03-24 18:07:00
U133,P187,click,2024-03-24 18:38:00
U481,P026,view,2024-03-24 19:10:00
U235,P007,click,2024-03-24 19:13:00
U328,P017,view,2024-03-24 19:21:00
U246,P090,view,2024-03-24 20:03:00
U299,P068,click,2024-03-24 20:05:00
U116,P115,click,2024-03-25 00:21:00
U491,P148,click,2024-03-25 00:47:00
U232,P178,view,2024-03-25 01:10:00
U405,P084,add_to_cart,2024-03-25 03:14:00
U282,P167,view,2024-03-25 03:39:00
U088,P081,view,2024-03-25 05:32:00
U211,P185,click,2024-03-25 07:00:00
U098,P102,click,2024-03-25 08:05:00
U359,P120,click,2024-03-25 08:16:00
U491,P124,add_to_cart,2024-03-25 08:58:00
U470,P107,add_to_cart,2024-03-25 08:59:00
U211,P166,view,2024-03-25 12:13:00
U186,P092,click,2024-03-25 12:55:00
U266,P076,click,2024-03-25 12:56:00
U127,P140,view,2024-03-25 13:29:00
U133,P057,click,2024-03-25 13:59:00
U243,P045,view,2024-03-25 15:56:00
U438,P062,view,2024-03-25 16:30:00
U246,P188,view,2024-03-25 18:15:00
U009,P095,click,2024-03-25 18:21:00
U496,P199,view,2024-03-25 20:55:00
U424,P115,view,2024-03-26 00:19:00
U082,P130,click,2024-03-26 02:07:00
U121,P039,add_to_cart,2024-03-26 02:11:00
U328,P050,click,2024-03-26 02:46:00
U042,P076,click,2024-03-26 04:14:00
U266,P004,click,2024-03-26 04:18:00
U491,P083,view,2024-03-26 04:29:00
U269,P195,view,2024-03-26 05:41:00
U405,P197,view,2024-03-26 10:57:00
U359,P124,view,2024-03-26 11:58:00
U470,P083,view,2024-03-26 15:30:00
U299,P007,view,2024-03-26 16:15:00
U121,P074,view,2024-03-26 16:23:00
U082,P196,view,2024-03-26 16:47:00
U359,P111,view,2024-03-26 17:09:00
U235,P136,click,2024-03-26 18:11:00
U089,P044,add_to_cart,2024-03-26 19:54:00
U435,P060,view,2024-03-27 00:33:00
U186,P140,view,2024-03-27 00:50:00
U072,P145,click,2024-03-27 03:44:00
U042,P009,view,2024-03-27 06:11:00
U009,P184,click,2024-03-27 08:05:00
U098,P097,click,2024-03-27 08:58:00
U088,P102,click,2024-03-27 09:54:00
U282,P160,add_to_cart,2024-03-27 11:20:00
U072,P192,view,2024-03-27 14:14:00
U356,P120,view,2024-03-27 14:45:00
U089,P011,click,2024-03-27 16:07:00
U186,P092,view,2024-03-27 16:40:00
U266,P057,view,2024-03-27 19:42:00
U088,P189,view,2024-03-27 19:53:00
U243,P173,view,2024-03-27 20:57:00
U424,P126,view,2024-03-27 21:22:00
U496,P089,click,2024-03-27 23:22:00
U116,P018,view,2024-03-27 23:52:00
U232,P024,click,2024-03-28 00:29:00
U424,P073,view,2024-03-28 01:27:00
U224,P199,view,2024-03-28 03:49:00
U121,P059,click,2024-03-28 04:38:00
U121,P183,click,2024-03-28 04:56:00
U328,P066,view,2024-03-28 05:25:00
U246,P128,click,2024-03-28 05:40:00
U405,P183,view,2024-03-28 08:01:00
U127,P158,view,2024-03-28 08:58:00
U435,P046,click,2024-03-28 10:10:00
U359,P163,view,2024-03-28 10:12:00
U211,P137,view,2024-03-28 11:49:00
U299,P189,click,2024-03-28 13:56:00
U076,P017,click,2024-03-28 14:32:00
U491,P154,view,2024-03-28 15:13:00
U470,P129,view,2024-03-28 15:39:00
U496,P145,view,2024-03-28 15:45:00
U235,P094,add_to_cart,2024-03-28 18:17:00
U042,P044,click,2024-03-28 18:25:00
U269,P104,add_to_cart,2024-03-28 19:15:00
U405,P139,view,2024-03-28 21:58:00
U116,P129,click,2024-03-28 22:40:00
U121,P039,click,2024-03-29 00:57:00
U042,P077,view,2024-03-29 01:12:00
U269,P119,click,2024-03-29 01:30:00
U266,P044,view,2024-03-29 01:48:00
U470,P192,view,2024-03-29 02:02:00
U082,P050,add_to_cart,2024-03-29 02:42:00
U269,P072,view,2024-03-29 02:55:00
U088,P165,view,2024-03-29 03:57:00
U072,P072,view,2024-03-29 04:36:00
U282,P181,view,2024-03-29 05:43:00
U089,P011,view,2024-03-29 06:55:00
U356,P020,add_to_cart,2024-03-29 09:03:00
U186,P122,view,2024-03-29 09:41:00
U088,P161,add_to_cart,2024-03-29 10:10:00
U098,P042,view,2024-03-29 11:33:00
U098,P114,view,2024-03-29 14:16:00
U328,P080,view,2024-03-29 16:10:00
U357,P067,view,2024-03-29 17:45:00
U186,P063,view,2024-03-29 17:53:00
U072,P145,view,2024-03-29 19:50:00
U211,P185,click,2024-03-29 20:15:00
U076,P157,click,2024-03-29 20:39:00
U042,P044,click,2024-03-29 22:11:00
U269,P072,click,2024-03-29 22:34:00
U235,P169,click,2024-03-30 02:20:00
U232,P030,click,2024-03-30 02:28:00
U299,P165,click,2024-03-30 02:57:00
U224,P019,add_to_cart,2024-03-30 04:06:00
U359,P105,view,2024-03-30 04:46:00
U282,P195,add_to_cart,2024-03-30 05:30:00
U405,P100,view,2024-03-30 06:05:00
U491,P127,view,2024-03-30 11:26:00
U405,P139,view,2024-03-30 12:14:00
U224,P168,view,2024-03-30 13:18:00
U424,P199,view,2024-03-30 14:27:00
U435,P059,view,2024-03-30 14:28:00
U271,P038,view,2024-03-30 14:32:00
U394,P024,click,2024-03-30 14:51:00
U243,P183,add_to_cart,2024-03-30 16:56:00
U470,P075,add_to_cart,2024-03-30 17:42:00
U232,P114,view,2024-03-30 17:47:00
U224,P100,add_to_cart,2024-03-30 19:00:00
U445,P090,view,2024-03-30 19:42:00
U089,P149,click,2024-03-30 20:10:00
U089,P120,view,2024-03-30 20:44:00
U082,P020,view,2024-03-30 21:37:00
U491,P125,view,2024-03-31 02:02:00
U269,P112,click,2024-03-31 02:46:00
U088,P148,click,2024-03-31 03:29:00
U127,P054,view,2024-03-31 04:01:00
U282,P104,add_to_cart,2024-03-31 06:54:00
U089,P120,view,2024-03-31 07:14:00
U266,P044,add_to_cart,2024-03-31 11:51:00
U496,P101,view,2024-03-31 13:42:00
U042,P019,view,2024-03-31 14:24:00
U127,P106,view,2024-03-31 14:27:00
U394,P074,view,2024-03-31 14:28:00
U359,P044,view,2024-03-31 14:50:00
U098,P175,add_to_cart,2024-03-31 15:08:00
U394,P187,view,2024-03-31 17:29:00
U328,P130,view,2024-03-31 17:36:00
U121,P007,view,2024-03-31 18:17:00
U211,P184,add_to_cart,2024-03-31 21:28:00
U356,P077,view,2024-04-01 00:55:00
U435,P160,add_to_cart,2024-04-01 01:52:00
U224,P053,view,2024-04-01 02:21:00
U076,P045,view,2024-04-01 03:33:00
U405,P141,view,2024-04-01 03:56:00
U394,P141,view,2024-04-01 05:35:00
U435,P001,click,2024-04-01 08:47:00
U072,P152,click,2024-04-01 08:49:00
U357,P166,click,2024-04-01 08:54:00
U299,P175,view,2024-04-01 09:29:00
U243,P183,view,2024-04-01 11:46:00
U405,P060,add_to_cart,2024-04-01 11:57:00
U491,P067,click,2024-04-01 13:09:00
U235,P020,click,2024-04-01 14:47:00
U232,P153,view,2024-04-01 15:10:00
U042,P161,click,2024-04-01 17:40:00
U328,P045,view,2024-04-01 17:43:00
U491,P069,view,2024-04-01 21:12:00
U098,P032,click,2024-04-01 21:20:00
U224,P165,view,2024-04-01 22:08:00
U467,P100,add_to_cart,2024-04-01 23:42:00
U098,P102,add_to_cart,2024-04-02 02:22:00
U394,P010,view,2024-04-02 04:05:00
U089,P127,click,2024-04-02 04:07:00
U121,P029,view,2024-04-02 08:19:00
U032,P185,view,2024-04-02 08:55:00
U127,P192,view,2024-04-02 09:16:00
U271,P119,click,2024-04-02 09:27:00
U269,P054,click,2024-04-02 09:31:00
U491,P191,view,2024-04-02 10:48:00
U394,P062,view,2024-04-02 12:26:00
U496,P055,view,2024-04-02 12:52:00
U282,P100,view,2024-04-02 14:59:00
U299,P189,view,2024-04-02 16:43:00
U072,P078,view,2024-04-02 17:04:00
U445,P161,click,2024-04-02 17:08:00
U082,P136,view,2024-04-02 17:19:00
U089,P011,view,2024-04-02 18:36:00
U211,P100,view,2024-04-02 18:47:00
U082,P181,view,2024-04-02 22:52:00
U076,P157,view,2024-04-02 23:28:00
U271,P192,add_to_cart,2024-04-03 00:01:00
U405,P191,view,2024-04-03 01:40:00
U243,P170,click,2024-04-03 02:15:00
U098,P032,view,2024-04-03 05:09:00
U224,P053,view,2024-04-03 05:29:00
U356,P150,view,2024-04-03 05:33:00
U121,P058,add_to_cart,2024-04-03 09:09:00
U042,P006,view,2024-04-03 09:31:00
U127,P116,click,2024-04-03 09:49:00
U232,P007,click,2024-04-03 09:54:00
U211,P146,view,2024-04-03 11:50:00
U357,P116,click,2024-04-03 12:18:00
U405,P084,view,2024-04-03 12:52:00
U328,P163,add_to_cart,2024-04-03 14:45:00
U243,P103,click,2024-04-03 18:28:00
U224,P004,view,2024-04-03 19:40:00
U271,P104,click,2024-04-03 21:33:00
U076,P055,click,2024-04-03 23:09:00
U299,P098,view,2024-04-04 01:39:00
U160,P111,click,2024-04-04 05:07:00
U385,P142,click,2024-04-04 08:27:00
U435,P060,add_to_cart,2024-04-04 08:32:00
U032,P173,view,2024-04-04 09:19:00
U356,P154,view,2024-04-04 14:01:00
U235,P104,view,2024-04-04 14:05:00
U072,P122,click,2024-04-04 15:53:00
U385,P060,view,2024-04-04 18:22:00
U445,P161,click,2024-04-04 18:23:00
U243,P096,view,2024-04-04 19:05:00
U467,P165,view,2024-04-04 19:24:00
U282,P016,view,2024-04-04 23:55:00
U491,P125,click,2024-04-05 02:17:00
U491,P148,click,2024-04-05 02:22:00
U042,P122,click,2024-04-05 03:38:00
U394,P073,add_to_cart,2024-04-05 05:46:00
U496,P078,view,2024-04-05 09:19:00
U089,P040,view,2024-04-05 09:27:00
U211,P075,view,2024-04-05 10:37:00
U405,P113,view,2024-04-05 11:02:00
U072,P038,view,2024-04-05 12:56:00
U271,P140,view,2024-04-05 13:01:00
U121,P091,view,2024-04-05 19:02:00
U357,P187,view,2024-04-05 19:45:00
U496,P135,view,2024-04-05 23:02:00
U232,P030,click,2024-04-06 02:08:00
U028,P042,click,2024-04-06 02:23:00
U034,P111,view,2024-04-06 02:57:00
U299,P017,view,2024-04-06 02:58:00
U076,P034,view,2024-04-06 07:50:00
U435,P020,view,2024-04-06 09:21:00
U187,P123,view,2024-04-06 13:32:00
U394,P065,view,2024-04-06 14:05:00
U394,P084,view,2024-04-06 15:12:00
U235,P045,view,2024-04-06 15:44:00
U042,P121,view,2024-04-06 15:49:00
U224,P076,view,2024-04-06 16:39:00
U032,P129,view,2024-04-06 16:46:00
U445,P053,add_to_cart,2024-04-06 19:17:00
U435,P060,view,2024-04-06 19:32:00
U435,P046,click,2024-04-06 19:36:00
U467,P074,click,2024-04-06 20:35:00
U271,P181,view,2024-04-06 20:48:00
U160,P025,view,2024-04-06 21:33:00
U385,P041,view,2024-04-06 21:58:00
U089,P169,view,2024-04-06 22:14:00
U385,P157,view,2024-04-06 22:19:00
U187,P123,click,2024-04-06 23:13:00
U396,P147,click,2024-04-07 04:06:00
U089,P144,view,2024-04-07 04:14:00
U243,P096,click,2024-04-07 06:38:00
U394,P062,view,2024-04-07 06:45:00
U396,P177,click,2024-04-07 07:13:00
U282,P195,add_to_cart,2024-04-07 07:39:00
U034,P060,view,2024-04-07 08:17:00
U385,P058,view,2024-04-07 09:56:00
U435,P043,view,2024-04-07 10:11:00
U121,P007,click,2024-04-07 16:34:00
U072,P193,add_to_cart,2024-04-07 17:15:00
U385,P122,view,2024-04-07 17:32:00
U405,P197,click,2024-04-07 18:21:00
U491,P069,add_to_cart,2024-04-07 18:22:00
U187,P136,click,2024-04-07 19:05:00
U089,P116,view,2024-04-07 21:54:00
U235,P177,click,2024-04-07 22:04:00
U032,P138,add_to_cart,2024-04-07 23:37:00
U160,P025,add_to_cart,2024-04-08 02:16:00
U496,P145,view,2024-04-08 03:41:00
U032,P185,click,2024-04-08 03:57:00
U406,P003,view,2024-04-08 04:16:00
U282,P097,view,2024-04-08 04:44:00
U187,P018,view,2024-04-08 05:00:00
U243,P046,view,2024-04-08 07:38:00
U034,P041,view,2024-04-08 09:49:00
U211,P069,view,2024-04-08 10:07:00
U120,P166,view,2024-04-08 14:08:00
U394,P015,click,2024-04-08 14:36:00
U467,P070,view,2024-04-08 15:45:00
U224,P102,click,2024-04-08 15:49:00
U072,P162,click,2024-04-08 16:06:00
U042,P044,view,2024-04-08 18:29:00
U357,P079,view,2024-04-08 18:33:00
U480,P191,click,2024-04-08 19:41:00
U076,P013,view,2024-04-08 19:44:00
U299,P092,view,2024-04-08 20:49:00
U042,P095,view,2024-04-09 00:35:00
U028,P188,click,2024-04-09 00:45:00
U467,P067,view,2024-04-09 02:02:00
U160,P173,view,2024-04-09 04:29:00
U211,P166,view,2024-04-09 05:17:00
U496,P199,click,2024-04-09 05:38:00
U243,P020,view,2024-04-09 05:55:00
U480,P068,click,2024-04-09 06:11:00
U271,P034,add_to_cart,2024-04-09 06:49:00
U026,P063,view,2024-04-09 08:23:00
U076,P157,view,2024-04-09 09:23:00
U299,P165,view,2024-04-09 09:30:00
U089,P144,click,2024-04-09 12:32:00
U445,P161,view,2024-04-09 13:10:00
U396,P008,click,2024-04-09 14:12:00
U282,P001,click,2024-04-09 14:36:00
U357,P166,view,2024-04-09 15:57:00
U243,P137,view,2024-04-09 21:19:00
U034,P144,view,2024-04-09 21:39:00
U160,P044,click,2024-04-10 01:57:00
U028,P188,click,2024-04-10 01:59:00
U405,P090,view,2024-04-10 02:10:00
U072,P067,view,2024-04-10 04:12:00
U167,P142,view,2024-04-10 04:52:00
U076,P162,click,2024-04-10 06:56:00
U271,P003,view,2024-04-10 07:17:00
U235,P058,view,2024-04-10 07:52:00
U076,P025,view,2024-04-10 07:56:00
U435,P065,view,2024-04-10 08:27:00
U271,P034,click,2024-04-10 09:11:00
U405,P183,add_to_cart,2024-04-10 11:45:00
U121,P037,view,2024-04-10 12:27:00
U496,P034,click,2024-04-10 12:31:00
U243,P029,add_to_cart,2024-04-10 12:36:00
U235,P128,view,2024-04-10 12:37:00
U042,P088,view,2024-04-10 13:16:00
U134,P097,click,2024-04-10 13:24:00
U187,P003,click,2024-04-10 13:28:00
U392,P034,click,2024-04-10 13:51:00
U211,P166,view,2024-04-10 14:58:00
U385,P033,add_to_cart,2024-04-10 15:18:00
U224,P072,view,2024-04-10 16:54:00
U406,P197,click,2024-04-10 19:51:00
U032,P129,view,2024-04-10 20:57:00
U357,P147,view,2024-04-10 22:52:00
U396,P102,view,2024-04-10 23:44:00
U217,P094,add_to_cart,2024-04-10 23:47:00
U217,P017,click,2024-04-10 23:58:00
U445,P053,view,2024-04-11 01:18:00
U042,P076,click,2024-04-11 02:29:00
U394,P175,click,2024-04-11 07:11:00
U032,P136,click,2024-04-11 08:15:00
U028,P123,view,2024-04-11 11:52:00
U120,P104,view,2024-04-11 14:04:00
U425,P073,click,2024-04-11 15:28:00
U034,P126,view,2024-04-11 16:27:00
U089,P144,click,2024-04-11 16:37:00
U480,P061,add_to_cart,2024-04-11 17:51:00
U435,P179,view,2024-04-11 19:01:00
U467,P057,click,2024-04-11 19:36:00
U282,P115,click,2024-04-11 21:12:00
U224,P076,view,2024-04-11 21:37:00
U480,P144,view,2024-04-11 22:30:00
U076,P034,click,2024-04-11 22:41:00
U026,P106,view,2024-04-12 00:47:00
U187,P093,add_to_cart,2024-04-12 01:19:00
U203,P154,click,2024-04-12 03:02:00
U211,P035,click,2024-04-12 03:44:00
U405,P164,view,2024-04-12 05:05:00
U385,P042,view,2024-04-12 05:30:00
U167,P181,click,2024-04-12 06:34:00
U034,P048,view,2024-04-12 08:03:00
U299,P195,view,2024-04-12 08:06:00
U396,P036,add_to_cart,2024-04-12 09:35:00
U160,P176,add_to_cart,2024-04-12 10:53:00
U392,P163,view,2024-04-12 11:00:00
U357,P119,click,2024-04-12 15:24:00
U271,P187,view,2024-04-12 15:28:00
U271,P192,view,2024-04-12 18:56:00
U072,P030,view,2024-04-12 19:34:00
U026,P189,click,2024-04-12 19:39:00
U243,P138,view,2024-04-12 20:05:00
U271,P116,view,2024-04-12 21:35:00
U406,P087,view,2024-04-12 23:02:00
U217,P055,click,2024-04-12 23:07:00
U028,P188,view,2024-04-13 00:20:00
U217,P152,view,2024-04-13 01:27:00
U028,P078,view,2024-04-13 01:54:00
U299,P157,view,2024-04-13 02:24:00
U134,P174,view,2024-04-13 02:45:00
U076,P025,click,2024-04-13 02:50:00
U235,P062,add_to_cart,2024-04-13 03:19:00
U467,P046,add_to_cart,2024-04-13 03:38:00
U032,P129,click,2024-04-13 05:29:00
U211,P057,click,2024-04-13 06:18:00
U496,P186,add_to_cart,2024-04-13 07:19:00
U028,P042,click,2024-04-13 10:23:00
U405,P183,click,2024-04-13 10:26:00
U042,P067,click,2024-04-13 11:01:00
U032,P185,add_to_cart,2024-04-13 11:18:00
U406,P043,click,2024-04-13 11:25:00
U445,P063,view,2024-04-13 11:38:00
U445,P090,view,2024-04-13 12:50:00
U435,P022,view,2024-04-13 16:52:00
U217,P059,add_to_cart,2024-04-13 17:39:00
U032,P111,view,2024-04-13 17:40:00
U120,P047,click,2024-04-13 17:40:00
U394,P077,click,2024-04-13 18:14:00
U042,P151,view,2024-04-13 19:21:00
U187,P082,view,2024-04-13 21:05:00
U032,P176,add_to_cart,2024-04-13 22:10:00
U160,P069,view,2024-04-13 22:47:00
U089,P067,view,2024-04-13 23:05:00
U203,P117,view,2024-04-13 23:09:00
U120,P166,click,2024-04-13 23:39:00
U271,P021,view,2024-04-14 00:05:00
U034,P104,click,2024-04-14 00:40:00
U480,P150,click,2024-04-14 00:41:00
U120,P166,view,2024-04-14 01:30:00
U271,P104,add_to_cart,2024-04-14 01:34:00
U385,P080,view,2024-04-14 01:46:00
U467,P170,click,2024-04-14 03:04:00
U406,P124,view,2024-04-14 03:15:00
U072,P145,view,2024-04-14 03:29:00
U203,P011,add_to_cart,2024-04-14 03:54:00
U467,P165,add_to_cart,2024-04-14 06:35:00
U445,P086,click,2024-04-14 07:22:00
U167,P068,view,2024-04-14 08:21:00
U243,P138,add_to_cart,2024-04-14 10:00:00
U282,P195,click,2024-04-14 10:47:00
U425,P052,view,2024-04-14 11:15:00
U224,P093,click,2024-04-14 14:30:00
U315,P169,view,2024-04-14 14:35:00
U120,P003,add_to_cart,2024-04-14 16:02:00
U281,P199,view,2024-04-14 17:00:00
U425,P164,click,2024-04-14 18:53:00
U034,P152,view,2024-04-14 18:58:00
U435,P060,view,2024-04-14 19:47:00
U435,P182,click,2024-04-14 21:29:00
U072,P016,view,2024-04-14 23:19:00
U197,P038,view,2024-04-15 00:14:00
U357,P182,view,2024-04-15 00:35:00
U134,P135,view,2024-04-15 02:23:00
U032,P005,view,2024-04-15 02:28:00
U392,P109,view,2024-04-15 03:09:00
U120,P042,click,2024-04-15 03:39:00
U211,P166,add_to_cart,2024-04-15 04:45:00
U396,P194,view,2024-04-15 04:55:00
U224,P056,view,2024-04-15 05:08:00
U396,P198,view,2024-04-15 06:08:00
U435,P182,add_to_cart,2024-04-15 06:41:00
U357,P161,view,2024-04-15 07:24:00
U341,P127,click,2024-04-15 08:36:00
U076,P162,view,2024-04-15 11:06:00
U026,P180,view,2024-04-15 12:58:00
U396,P149,view,2024-04-15 15:07:00
U496,P176,add_to_cart,2024-04-15 15:45:00
U076,P004,click,2024-04-15 16:15:00
U160,P025,view,2024-04-15 16:36:00
U028,P120,view,2024-04-15 17:45:00
U217,P039,view,2024-04-15 18:41:00
U405,P113,click,2024-04-15 19:14:00
U034,P144,view,2024-04-15 19:58:00
U224,P171,view,2024-04-15 21:59:00
U235,P020,view,2024-04-15 23:18:00
U187,P008,view,2024-04-16 00:07:00
U394,P119,view,2024-04-16 03:02:00
U425,P038,view,2024-04-16 03:45:00
U076,P025,click,2024-04-16 04:17:00
U089,P046,view,2024-04-16 06:02:00
U406,P043,click,2024-04-16 06:17:00
U478,P084,view,2024-04-16 07:19:00
U405,P170,view,2024-04-16 08:57:00
U167,P061,view,2024-04-16 09:07:00
U392,P194,click,2024-04-16 09:17:00
U028,P181,click,2024-04-16 09:47:00
U042,P134,view,2024-04-16 12:11:00
U197,P097,view,2024-04-16 13:38:00
U467,P024,view,2024-04-16 13:49:00
U385,P030,view,2024-04-16 14:31:00
U134,P101,view,2024-04-16 16:07:00
U396,P172,view,2024-04-16 18:09:00
U406,P007,view,2024-04-16 19:15:00
U032,P129,add_to_cart,2024-04-16 19:20:00
U394,P093,view,2024-04-16 20:35:00
U235,P031,click,2024-04-16 20:56:00
U445,P086,view,2024-04-16 21:50:00
U282,P096,add_to_cart,2024-04-16 22:01:00
U396,P015,view,2024-04-16 22:20:00
U042,P006,view,2024-04-16 22:58:00
U385,P141,add_to_cart,2024-04-16 23:01:00
U480,P068,click,2024-04-16 23:05:00
U203,P022,add_to_cart,2024-04-17 00:51:00
U281,P001,add_to_cart,2024-04-17 01:18:00
U211,P184,view,2024-04-17 01:31:00
U435,P065,click,2024-04-17 02:19:00
U187,P055,click,2024-04-17 06:48:00
U281,P011,view,2024-04-17 07:51:00
U341,P180,click,2024-04-17 08:16:00
U392,P172,click,2024-04-17 08:32:00
U235,P052,view,2024-04-17 10:25:00
U392,P088,add_to_cart,2024-04-17 11:38:00
U160,P114,click,2024-04-17 11:40:00
U281,P085,click,2024-04-17 12:09:00
U217,P005,view,2024-04-17 12:36:00
U072,P016,view,2024-04-17 12:36:00
U315,P178,view,2024-04-17 13:14:00
U203,P185,add_to_cart,2024-04-17 13:52:00
U435,P100,click,2024-04-17 15:50:00
U028,P076,view,2024-04-17 15:57:00
U217,P034,view,2024-04-17 16:18:00
U120,P101,click,2024-04-17 16:19:00
U357,P121,click,2024-04-17 16:37:00
U392,P194,click,2024-04-17 17:21:00
U496,P187,click,2024-04-17 17:28:00
U072,P067,add_to_cart,2024-04-17 18:13:00
U404,P191,view,2024-04-17 18:16:00
U167,P006,view,2024-04-17 18:50:00
U394,P141,view,2024-04-17 19:11:00
U235,P062,view,2024-04-18 00:03:00
U406,P190,click,2024-04-18 01:39:00
U425,P091,view,2024-04-18 01:40:00
U026,P063,add_to_cart,2024-04-18 03:44:00
U034,P085,view,2024-04-18 05:05:00
U265,P071,click,2024-04-18 08:52:00
U120,P079,view,2024-04-18 13:25:00
U217,P084,add_to_cart,2024-04-18 13:38:00
U134,P008,view,2024-04-18 15:00:00
U435,P187,view,2024-04-18 15:07:00
U467,P062,click,2024-04-18 18:15:00
U224,P166,add_to_cart,2024-04-18 19:58:00
U404,P006,click,2024-04-18 21:16:00
U032,P138,view,2024-04-19 00:28:00
U467,P079,view,2024-04-19 00:44:00
U480,P034,view,2024-04-19 00:52:00
U235,P128,view,2024-04-19 01:02:00
U089,P149,view,2024-04-19 01:04:00
U425,P094,add_to_cart,2024-04-19 03:15:00
U496,P200,view,2024-04-19 03:47:00
U197,P169,view,2024-04-19 04:56:00
U496,P135,view,2024-04-19 05:37:00
U478,P106,view,2024-04-19 05:37:00
U120,P176,click,2024-04-19 06:14:00
U034,P048,view,2024-04-19 06:27:00
U341,P180,click,2024-04-19 10:02:00
U392,P040,view,2024-04-19 15:28:00
U026,P088,view,2024-04-19 15:50:00
U396,P104,view,2024-04-19 17:22:00
U445,P172,click,2024-04-19 17:41:00
U281,P149,view,2024-04-19 19:04:00
U211,P178,click,2024-04-19 19:31:00
U032,P139,view,2024-04-19 19:35:00
U160,P088,view,2024-04-19 20:38:00
U042,P019,view,2024-04-19 21:32:00
U385,P009,view,2024-04-19 21:49:00
U357,P124,view,2024-04-20 01:19:00
U480,P194,view,2024-04-20 02:35:00
U187,P033,view,2024-04-20 04:23:00
U072,P122,click,2024-04-20 05:11:00
U315,P029,view,2024-04-20 05:25:00
U028,P050,view,2024-04-20 06:05:00
U034,P162,click,2024-04-20 06:07:00
U425,P109,add_to_cart,2024-04-20 08:34:00
U385,P192,click,2024-04-20 08:38:00
U435,P182,view,2024-04-20 08:38:00
U203,P013,click,2024-04-20 13:29:00
U478,P039,view,2024-04-20 14:47:00
U394,P179,click,2024-04-20 15:48:00
U385,P043,view,2024-04-20 15:53:00
U042,P174,add_to_cart,2024-04-20 17:40:00
U211,P178,view,2024-04-20 18:59:00
U089,P189,click,2024-04-20 19:25:00
U396,P113,click,2024-04-20 19:41:00
U357,P116,view,2024-04-20 20:13:00
U392,P063,view,2024-04-20 21:55:00
U404,P132,view,2024-04-20 22:51:00
U217,P033,add_to_cart,2024-04-20 23:19:00
U265,P071,click,2024-04-21 00:35:00
U155,P112,view,2024-04-21 01:22:00
U187,P166,click,2024-04-21 01:52:00
U134,P032,view,2024-04-21 05:08:00
U026,P050,add_to_cart,2024-04-21 05:56:00
U224,P138,click,2024-04-21 06:05:00
U134,P111,view,2024-04-21 06:17:00
U341,P044,add_to_cart,2024-04-21 10:50:00
U187,P123,view,2024-04-21 12:07:00
U235,P127,click,2024-04-21 12:24:00
U265,P143,view,2024-04-21 14:55:00
U042,P088,view,2024-04-21 16:30:00
U480,P145,add_to_cart,2024-04-21 17:28:00
U445,P178,click,2024-04-21 17:42:00
U203,P003,add_to_cart,2024-04-21 17:59:00
U187,P069,view,2024-04-21 23:43:00
U155,P078,click,2024-04-22 02:07:00
U134,P148,view,2024-04-22 02:48:00
U072,P167,click,2024-04-22 02:56:00
U224,P136,view,2024-04-22 03:15:00
U281,P186,click,2024-04-22 03:41:00
U160,P088,view,2024-04-22 04:27:00
U197,P095,click,2024-04-22 04:31:00
U187,P199,view,2024-04-22 05:11:00
U217,P152,view,2024-04-22 06:50:00
U430,P017,view,2024-04-22 09:18:00
U265,P194,view,2024-04-22 12:10:00
U217,P153,view,2024-04-22 15:14:00
U032,P177,click,2024-04-22 15:58:00
U367,P139,view,2024-04-22 16:08:00
U341,P185,add_to_cart,2024-04-22 16:32:00
U425,P124,click,2024-04-22 17:11:00
U217,P084,view,2024-04-22 18:18:00
U430,P156,view,2024-04-22 18:29:00
U265,P091,click,2024-04-22 19:08:00
U367,P125,click,2024-04-22 20:44:00
U028,P156,view,2024-04-22 22:23:00
U026,P038,add_to_cart,2024-04-22 22:35:00
U235,P196,view,2024-04-22 23:40:00
U134,P179,click,2024-04-23 01:01:00
U385,P067,view,2024-04-23 01:07:00
U478,P139,view,2024-04-23 01:24:00
U315,P099,view,2024-04-23 04:36:00
U155,P070,view,2024-04-23 06:24:00
U404,P072,view,2024-04-23 09:40:00
U396,P167,view,2024-04-23 11:36:00
U392,P116,add_to_cart,2024-04-23 12:29:00
